"","SRR4140278","SRR4140277"
"2733895",0,2
"2733928",0,2
"2733946",1,2
"2733956",2,0
"2733958",1,2
"2734020",2,0
"2734044",0,2
"2734061",2,0
"2734074",0,2
"2734080",1,2
"2734083",0,2
"2734102",2,0
"2734121",0,2
"2734122",0,2
"2734143",0,2
"2734147",0,2
"2734160",2,1
"2734189",1,2
"2734213",1,2
"2734214",0,2
"2734218",1,2
"2734222",0,2
"2734228",0,2
"2734230",2,2
"2734242",0,2
"2734246",1,2
"2734261",2,1
"2734272",1,2
"2734280",1,2
"2734284",2,2
"2734289",0,2
"2734291",2,2
"2734575",2,1
"2739834",2,0
"2742654",2,1
"2747320",0,2
"2759662",1,2
"2762389",2,1
"2762559",0,2
"2770788",1,2
"2772023",2,1
"2772433",1,2
"2776839",2,2
"2778067",0,2
"2782652",0,2
"2783669",0,2
"2785518",1,2
"2785910",1,2
"2790987",2,1
"279383",0,2
"2797313",0,2
"28045",2,2
"28070",1,2
"2810196",0,2
"2811503",0,2
"2816912",0,2
"2821409",0,2
"2829393",2,2
"2832319",2,0
"2836011",2,1
"2839744",0,2
"2842329",0,2
"2842796",2,1
"2842972",0,2
"2842979",0,2
"2843069",2,0
"2843346",0,2
"2843355",0,2
"2843366",0,2
"2843412",2,1
"2843736",2,0
"2843841",2,2
"2844071",0,2
"2844163",2,0
"2844659",0,2
"2844982",0,2
"2845480",2,0
"2845651",0,2
"2845656",1,2
"2845658",0,2
"2845774",0,2
"2845961",0,2
"2845969",0,2
"2846043",0,2
"2846045",0,2
"2846047",2,1
"2846071",2,0
"2846194",2,0
"2846400",0,2
"2846414",0,2
"2846673",0,2
"2851575",0,2
"2859476",2,0
"2869556",0,2
"2871520",0,2
"2871538",2,2
"2873413",0,2
"2881426",2,1
"2883107",0,2
"2885152",2,0
"2885973",0,2
"2894788",0,2
"2900297",0,2
"2912629",2,2
"2914481",2,0
"2916693",1,2
"2920934",0,2
"2923352",1,2
"2924887",2,0
"2930131",1,2
"2931039",1,2
"293386",1,2
"2936906",0,2
"2936912",0,2
"2939127",1,2
"2939131",1,2
"2946170",0,2
"2946820",0,2
"2948712",1,2
"2948755",0,2
"2948866",1,2
"2948873",0,2
"2948878",2,0
"2948926",1,2
"2948946",0,2
"2951104",0,2
"2954008",2,2
"2954016",2,1
"2954021",0,2
"2955239",2,2
"2955317",0,2
"2955318",2,2
"2955326",0,2
"2955328",2,1
"2955332",0,2
"2955337",0,2
"2955346",2,1
"2955350",0,2
"2955363",2,1
"2955377",0,2
"2955378",2,2
"2955388",0,2
"2955394",0,2
"2955404",2,2
"2955406",2,0
"2955431",0,2
"2955512",0,2
"2955539",1,2
"2955558",0,2
"2955571",0,2
"2955572",2,1
"2955574",2,2
"2955575",2,1
"2955577",2,1
"2955592",0,2
"2955599",0,2
"2955604",2,2
"2955709",2,2
"2955710",1,2
"2955718",2,0
"2955724",0,2
"2955753",0,2
"2955765",0,2
"2955842",0,2
"2955861",2,0
"2955877",0,2
"2955884",0,2
"2955885",0,2
"2955887",1,2
"2955917",0,2
"2955957",0,2
"2955969",0,2
"2955978",1,2
"2955983",2,2
"2956033",1,2
"2956044",0,2
"2956078",2,0
"2956085",1,2
"2956092",2,1
"2956094",1,2
"2956095",1,2
"2956109",1,2
"2956118",0,2
"2956121",2,1
"2956134",0,2
"2956229",0,2
"2956238",2,0
"2956240",0,2
"2956261",0,2
"2956262",1,2
"2956263",2,1
"2956340",1,2
"2956357",0,2
"2956358",0,2
"2956377",0,2
"2956391",0,2
"2956426",0,2
"2956437",2,1
"2956441",1,2
"2956475",0,2
"2956476",2,0
"2956531",2,1
"2956532",0,2
"2956536",2,1
"2956537",1,2
"2956571",0,2
"2956638",0,2
"2956640",0,2
"2956656",0,2
"2956689",2,1
"2964607",2,0
"2968499",1,2
"2969250",2,0
"2976237",2,2
"2976354",2,0
"2981578",2,0
"2982871",2,1
"2983842",0,2
"2986839",0,2
"3018276",0,2
"3029088",0,2
"3035514",0,2
"3038367",0,2
"3039168",1,2
"3047749",2,0
"3047786",2,1
"3047787",0,2
"3047815",0,2
"3047828",0,2
"3048238",0,2
"3048330",0,2
"3048333",2,0
"3048335",0,2
"3048338",1,2
"3048363",2,0
"3050136",0,2
"3050249",2,0
"3050272",0,2
"3050281",2,1
"3050282",2,0
"3050295",2,2
"3050308",0,2
"3050311",2,2
"3050313",2,2
"3050318",0,2
"3050319",0,2
"3050332",2,1
"3051418",2,0
"3051617",0,2
"3052213",2,0
"3052245",0,2
"3052604",0,2
"31535",2,0
"31977",0,2
"32069",1,2
"33046",1,2
"332157",0,2
"338644",0,2
"342409",0,2
"349681",0,2
"355246",2,0
"35791",1,2
"35792",2,0
"35794",2,0
"367806",0,2
"374422",1,2
"381899",2,1
"38804",0,2
"39640",2,2
"401562",0,2
"402236",0,2
"451514",0,2
"46354",1,2
"478174",0,2
"478550",0,2
"47874",0,2
"498846",1,2
"515256",1,2
"53434",1,2
"54258",0,2
"543886",2,0
"545123",1,2
"549779",0,2
"56146",1,2
"566270",0,2
"570266",1,2
"59310",1,2
"621376",0,2
"657335",2,0
"657445",0,2
"66229",1,2
"680118",2,2
"682314",1,2
"691963",2,1
"694581",0,2
"753085",0,2
"754069",2,1
"754517",2,0
"755272",0,2
"769",1,2
"783",0,2
"81466",1,2
"830",1,2
"83191",0,2
"862944",2,0
"90322",2,1
"909929",0,2
"92401",0,2
"1006972",0,1
"100901",1,0
"101534",0,1
"10242",1,0
"10255",1,0
"10256",0,1
"1027247",0,1
"1032892",1,0
"1034099",0,1
"1034109",1,0
"1034111",0,1
"1034150",1,0
"1035662",0,1
"10358",1,1
"10379",1,0
"10484",0,1
"10486",0,1
"10497",0,1
"10501",1,0
"10506",1,0
"1051143",0,1
"10679",1,0
"10685",0,1
"10719",0,1
"10724",0,1
"1073767",1,0
"1075399",0,1
"1076630",1,0
"10814",0,1
"1089111",1,0
"1089135",1,0
"1090133",0,1
"1091",1,1
"1096935",1,0
"1109716",0,1
"1119533",1,1
"112436",0,1
"1124849",0,1
"11292",0,1
"1133329",1,0
"1146872",1,0
"1146873",1,1
"1146874",0,1
"115987",0,1
"116598",0,1
"116759",0,1
"1177214",0,1
"11809",1,0
"1188",0,1
"1188794",1,0
"119164",0,1
"1193712",0,1
"1196056",0,1
"11983",1,0
"1198451",0,1
"119858",1,1
"120576",0,1
"1211282",0,1
"1225069",0,1
"1225862",0,1
"122866",1,0
"1229760",1,0
"123",1,1
"1235850",0,1
"1255301",1,1
"1263",1,1
"126740",0,1
"1273711",0,1
"1273739",0,1
"1273741",0,1
"1274351",1,0
"1283076",0,1
"129954",1,0
"1300113",0,1
"1301279",1,0
"1301280",1,1
"1302410",1,0
"130371",1,0
"1327771",0,1
"1327968",1,0
"1329969",1,0
"1340708",1,0
"1340709",1,0
"1340825",1,0
"1354510",0,1
"135615",0,1
"135617",0,1
"136241",0,1
"136609",0,1
"137",1,1
"137779",1,1
"1381133",1,0
"139",1,1
"1390119",0,1
"1390131",1,0
"1391456",0,1
"1391746",1,0
"1406788",1,0
"142",1,0
"1434042",0,1
"1434102",1,0
"1437443",0,1
"1440170",0,1
"1446792",0,1
"1458841",1,0
"146",0,1
"1481452",0,1
"1486473",1,0
"148943",0,1
"149715",1,1
"1506716",0,1
"1508657",1,0
"1511894",1,0
"1513260",1,0
"1513458",0,1
"151528",0,1
"1516075",0,1
"1524461",0,1
"1526048",0,1
"1527770",0,1
"154048",0,1
"1545835",1,0
"1555235",1,0
"155537",0,1
"1560351",0,1
"1562065",1,1
"1567466",0,1
"1567468",0,1
"1573714",0,1
"1586714",0,1
"1592102",1,0
"1603038",0,1
"1608072",1,0
"1609634",0,1
"1610509",0,1
"1610872",0,1
"1612150",0,1
"1623275",1,1
"1623278",1,1
"1623282",0,1
"1623293",0,1
"1636270",1,1
"1636271",1,1
"1638164",0,1
"1643950",0,1
"1647470",1,1
"1647471",1,1
"1647472",1,1
"1652133",0,1
"1653174",0,1
"1654357",0,1
"1660073",0,1
"1679172",0,1
"1691958",0,1
"1697349",1,0
"1698417",0,1
"1698709",0,1
"170",0,1
"1702121",0,1
"1703964",0,1
"1714268",0,1
"172667",0,1
"1732178",1,0
"1747287",0,1
"1774743",0,1
"1777061",0,1
"1780507",0,1
"1785960",0,1
"1793721",0,1
"1798221",1,0
"1805953",0,1
"1805956",0,1
"1809243",1,0
"181084",0,1
"1815608",0,1
"1815969",0,1
"1821553",0,1
"1838072",0,1
"1838081",1,0
"1840267",0,1
"1853230",0,1
"1854574",0,1
"1857843",1,1
"1857889",0,1
"1862961",0,1
"1864623",0,1
"186806",1,0
"186807",1,0
"186827",1,1
"1868596",0,1
"1868621",0,1
"1868655",1,1
"1871153",0,1
"1871321",1,1
"1871631",0,1
"187218",0,1
"1873889",1,0
"1874539",0,1
"1884461",0,1
"1884818",1,0
"1887643",1,1
"1890464",1,0
"1892252",0,1
"1892896",0,1
"1897640",1,0
"1898060",0,1
"1898474",0,1
"190061",0,1
"190064",0,1
"190065",1,0
"1903266",0,1
"1912590",0,1
"1913650",1,0
"1913654",1,1
"1914850",1,1
"1918522",1,0
"1918540",0,1
"1918721",0,1
"1918723",1,0
"1920751",0,1
"1920752",0,1
"1920762",1,1
"1920778",0,1
"1921016",0,1
"1921120",0,1
"1921123",0,1
"1921548",0,1
"1921561",0,1
"1921699",0,1
"1921704",0,1
"1921706",0,1
"1921710",1,0
"1922210",0,1
"1922247",1,1
"1922330",0,1
"1922361",0,1
"1922431",0,1
"1922543",0,1
"1922683",0,1
"1922812",1,0
"1922879",0,1
"1922898",0,1
"1922926",0,1
"1922928",0,1
"1923082",0,1
"1923109",0,1
"1923165",1,0
"1923320",1,0
"1923356",0,1
"1923445",0,1
"1923452",1,0
"1923542",0,1
"1923701",1,0
"1923765",0,1
"1925780",0,1
"1925781",0,1
"1926969",0,1
"1932881",0,1
"1932923",1,0
"1933908",0,1
"1940555",1,1
"1941347",0,1
"1955558",0,1
"1962300",1,0
"1962302",0,1
"1963270",0,1
"1964448",0,1
"1966265",1,0
"1972569",0,1
"1977412",1,0
"1978535",0,1
"1980419",1,0
"1980926",0,1
"1980930",0,1
"1980931",1,0
"1980956",1,0
"1980960",0,1
"1981043",1,0
"1981048",1,0
"1981049",1,1
"1981166",0,1
"1982077",0,1
"1982078",0,1
"1982082",1,1
"1982085",1,0
"1982092",1,0
"1982095",0,1
"1982096",1,1
"1982101",0,1
"1982102",0,1
"1982105",1,0
"1982106",0,1
"1982108",0,1
"1982154",1,0
"1982219",1,1
"1982225",0,1
"1982228",1,1
"1982229",0,1
"1982256",0,1
"1982263",0,1
"1982267",0,1
"1982269",0,1
"1982277",0,1
"1982301",1,0
"1982305",1,0
"1982355",1,1
"1982363",1,0
"1982554",1,1
"1982558",0,1
"1982561",0,1
"1982563",0,1
"1982569",1,1
"1982571",0,1
"1982592",0,1
"1982595",0,1
"1982596",1,1
"1982884",0,1
"1982890",0,1
"1982892",1,0
"1982905",0,1
"1982926",0,1
"1982929",0,1
"1983737",0,1
"1983738",0,1
"1983742",1,0
"1984781",1,0
"1984784",1,0
"1985179",0,1
"1985303",0,1
"1985308",0,1
"1985327",1,0
"1985720",1,0
"1985722",0,1
"1985734",0,1
"1985982",0,1
"1986021",0,1
"1986022",0,1
"1986350",1,1
"1987127",0,1
"1987729",0,1
"198929",0,1
"1993859",0,1
"1993863",1,0
"1993864",1,0
"1993865",1,1
"1993873",1,0
"1993887",0,1
"2003398",0,1
"2003502",0,1
"2003503",0,1
"2005509",0,1
"2006134",0,1
"2006668",1,1
"2011073",0,1
"2015370",1,1
"2015871",1,0
"2016427",0,1
"2017966",0,1
"2018564",0,1
"2024312",0,1
"2024526",0,1
"202462",1,1
"2025492",0,1
"202568",0,1
"2029293",1,1
"2029306",0,1
"2033844",0,1
"2035399",1,1
"2039723",0,1
"2040659",1,0
"2041350",0,1
"2041855",1,0
"2044576",0,1
"2045373",0,1
"2054916",0,1
"2058316",0,1
"205870",0,1
"205879",0,1
"2060092",1,1
"2072410",0,1
"2072411",0,1
"2079257",0,1
"2079570",1,1
"2080759",0,1
"2081631",0,1
"2083300",0,1
"2083444",0,1
"209052",0,1
"2093834",1,1
"2105",1,1
"2113",0,1
"2116197",1,0
"2134",0,1
"2137353",1,0
"2149",1,1
"215173",1,0
"2159",0,1
"2169529",1,1
"2169536",1,1
"2169611",1,1
"2169651",1,1
"2169657",0,1
"2169686",1,0
"2169688",1,1
"2169704",0,1
"2169707",0,1
"2169731",0,1
"2169910",1,1
"2169927",0,1
"2169990",1,1
"2170061",0,1
"2170099",1,0
"2170174",1,1
"2170239",1,0
"2170253",0,1
"2171497",1,0
"2171498",0,1
"2182",1,1
"2182395",1,1
"2201426",1,0
"221065",0,1
"223901",0,1
"2250409",1,0
"2250414",1,0
"225588",0,1
"2268",0,1
"2270",1,1
"2272",1,0
"227470",0,1
"2279",1,0
"2282409",0,1
"2284",0,1
"2314",1,1
"2419947",0,1
"2419952",0,1
"2420305",0,1
"242710",1,1
"244310",1,1
"2490633",1,1
"2490813",0,1
"2497644",1,1
"2499023",1,1
"2500543",1,1
"2500559",1,0
"2508251",0,1
"2509787",0,1
"251749",0,1
"2518322",1,0
"2530021",0,1
"2560122",0,1
"2560127",0,1
"2560134",0,1
"2560139",0,1
"2560147",1,0
"2560150",1,1
"2560161",1,0
"2560244",0,1
"2560298",0,1
"2560305",1,0
"2560335",1,0
"2560358",0,1
"2560395",1,0
"2560400",0,1
"2560409",0,1
"2560434",1,0
"2560436",0,1
"2560490",1,0
"2560491",0,1
"2560494",0,1
"2560495",1,1
"2560503",0,1
"2560545",0,1
"2560596",0,1
"2560606",0,1
"2560618",0,1
"2560657",0,1
"2560679",1,0
"2560680",0,1
"2560689",1,1
"2560691",1,1
"2560705",0,1
"2560719",0,1
"2560720",0,1
"2560723",0,1
"2560728",0,1
"2560786",0,1
"2560791",0,1
"2560802",1,1
"2560833",1,0
"2560842",0,1
"2565509",1,1
"2565781",1,0
"2571247",1,0
"2571250",1,0
"2575357",1,0
"2576356",0,1
"2576376",0,1
"2576762",0,1
"2578113",0,1
"2583592",1,0
"2587863",0,1
"2587869",1,0
"2588096",1,0
"2588133",0,1
"2588498",1,1
"2589790",1,1
"2590932",1,0
"2591069",1,0
"2591117",0,1
"2591121",0,1
"2591189",1,1
"2591213",0,1
"2593335",1,1
"2594460",1,0
"2594494",1,1
"2594496",1,0
"2596745",0,1
"2596898",0,1
"2596974",0,1
"2599847",1,0
"2601630",0,1
"2603296",1,0
"2603820",1,1
"2604840",0,1
"261827",0,1
"2652405",0,1
"2652411",1,0
"2652879",1,1
"2652883",0,1
"2653271",1,0
"2654280",1,0
"2654281",1,1
"265522",0,1
"2660750",0,1
"2661587",0,1
"2661817",1,0
"2663019",1,0
"2663232",0,1
"2665175",0,1
"2675059",0,1
"2675775",1,1
"2675779",1,1
"2675788",0,1
"2686098",1,0
"2686228",0,1
"2686235",1,1
"2692113",1,1
"2696462",0,1
"2698683",0,1
"2712025",0,1
"2712957",0,1
"2713224",0,1
"2713258",0,1
"2713260",0,1
"2713267",0,1
"2713269",0,1
"2718942",0,1
"2725651",1,1
"2730357",0,1
"2731207",0,1
"2731208",0,1
"2731942",0,1
"2732034",0,1
"2732068",0,1
"2732599",1,0
"2732686",0,1
"2732968",0,1
"2732982",1,1
"2733092",0,1
"2733099",1,0
"2733150",1,0
"2733192",0,1
"2733196",1,1
"2733322",0,1
"2733332",0,1
"2733333",1,0
"2733334",0,1
"2733346",0,1
"2733348",0,1
"2733365",0,1
"2733370",0,1
"2733589",1,0
"2733591",0,1
"2733595",1,0
"2733597",0,1
"2733599",1,0
"2733604",0,1
"2733618",1,1
"2733623",0,1
"2733624",0,1
"2733634",0,1
"2733661",1,1
"2733878",1,0
"2733906",1,0
"2733923",0,1
"2733927",0,1
"2733938",1,0
"2733947",0,1
"2733954",1,1
"2733959",1,1
"2733963",0,1
"2733979",0,1
"2733995",1,0
"2734009",0,1
"2734029",1,0
"2734036",0,1
"2734037",1,0
"2734042",0,1
"2734085",1,0
"2734087",0,1
"2734095",0,1
"2734105",0,1
"2734109",0,1
"2734113",0,1
"2734117",1,0
"2734120",1,0
"2734125",0,1
"2734127",0,1
"2734128",1,1
"2734140",0,1
"2734141",1,0
"2734144",0,1
"2734188",0,1
"2734190",1,0
"2734198",1,1
"2734201",1,0
"2734202",0,1
"2734250",1,1
"2734252",1,1
"2734253",0,1
"2734254",0,1
"2734256",0,1
"2734258",0,1
"2734259",0,1
"2734260",1,0
"2734262",0,1
"2734267",1,0
"2734273",0,1
"2734276",1,0
"2734277",1,0
"2734282",0,1
"2734283",0,1
"2734288",1,0
"2734294",0,1
"2734388",0,1
"2734518",1,0
"2734571",0,1
"2734581",1,1
"2736192",0,1
"2738837",1,0
"2742620",1,1
"2742717",0,1
"2743404",1,1
"2747319",0,1
"2749432",0,1
"2750648",1,0
"2759392",0,1
"2759705",1,1
"2759706",0,1
"2761539",1,0
"2762326",1,1
"2762410",1,1
"2762412",0,1
"2762427",0,1
"2762721",0,1
"2762819",0,1
"2763068",0,1
"2763531",1,0
"2766781",0,1
"2767353",1,1
"2770092",0,1
"2771471",0,1
"2776867",1,0
"2777363",0,1
"2781608",1,0
"2782213",1,1
"2783674",0,1
"2785295",0,1
"2790985",0,1
"2791015",0,1
"2791982",1,1
"2793743",0,1
"2794998",0,1
"279530",1,0
"2795692",0,1
"2801524",1,1
"2801834",0,1
"2807095",0,1
"2813165",0,1
"2816911",0,1
"2819103",1,0
"2819996",0,1
"2822114",0,1
"282263",0,1
"28228",0,1
"2831969",0,1
"2832322",0,1
"2835951",0,1
"2836009",1,0
"2836044",0,1
"2837485",0,1
"2841278",0,1
"2841279",0,1
"2841303",0,1
"2841656",0,1
"2842457",1,1
"2842540",0,1
"2842586",1,0
"2842852",0,1
"2842888",0,1
"2843109",0,1
"2843347",1,0
"2843352",0,1
"2843374",1,0
"2843381",0,1
"2843383",0,1
"2843385",0,1
"2843399",0,1
"2843403",0,1
"2843411",0,1
"2843440",1,0
"2843466",1,1
"2843467",1,1
"2843625",1,1
"2843629",0,1
"2843630",1,0
"2843639",0,1
"2843645",1,0
"2843677",0,1
"2843682",0,1
"2843689",1,0
"2843725",1,1
"2843726",0,1
"2843731",0,1
"2843734",0,1
"2843752",1,0
"2843762",0,1
"2843767",0,1
"2843778",0,1
"2843794",1,0
"2843882",0,1
"2843907",0,1
"2843919",0,1
"2843990",1,0
"2844016",1,0
"2844017",1,0
"2844019",0,1
"2844041",0,1
"2844164",0,1
"2844166",0,1
"2844178",1,1
"2844190",0,1
"2844204",1,0
"2844214",1,0
"2844275",0,1
"2844289",1,1
"2844300",0,1
"2844663",0,1
"2844664",0,1
"2844669",0,1
"2844671",1,0
"2844672",0,1
"2844674",0,1
"2844675",1,1
"2844679",0,1
"2844748",0,1
"2844830",1,0
"2844857",0,1
"2844981",1,0
"2845088",1,1
"2845093",1,0
"2845095",0,1
"2845106",0,1
"2845114",0,1
"2845253",1,0
"2845405",0,1
"2845433",1,0
"2845438",0,1
"2845511",1,0
"2845523",1,0
"2845538",1,1
"2845592",0,1
"2845593",1,1
"2845595",0,1
"2845603",0,1
"2845648",1,1
"2845652",1,1
"2845690",0,1
"2845707",1,0
"2845729",0,1
"2845857",0,1
"2845869",0,1
"2845873",1,0
"2845938",1,0
"2845950",0,1
"2845962",1,1
"2845970",0,1
"2846046",0,1
"2846049",0,1
"2846061",1,0
"2846133",1,0
"2846179",0,1
"2846180",0,1
"2846389",0,1
"2846390",0,1
"2846391",0,1
"2846392",0,1
"2846395",0,1
"2846397",0,1
"2846401",0,1
"2846402",0,1
"2846404",0,1
"2846604",1,0
"2846605",0,1
"2848881",1,0
"2851101",1,0
"2856180",0,1
"2857501",0,1
"2859653",1,0
"2859656",1,0
"286130",1,0
"2863194",0,1
"2866193",1,1
"2866198",0,1
"2866277",0,1
"2869544",0,1
"2869545",1,0
"2869553",0,1
"2869555",0,1
"2869557",1,1
"2869569",0,1
"2873460",0,1
"2885975",1,0
"2886031",1,1
"2886375",1,1
"28874",0,1
"2890836",0,1
"2894587",0,1
"2894790",0,1
"2898580",0,1
"2898581",1,1
"2899077",1,1
"2902622",1,0
"2908630",0,1
"2908744",0,1
"2910954",0,1
"2917160",0,1
"2918927",0,1
"2926097",0,1
"2926098",0,1
"2926475",0,1
"2927268",0,1
"2930259",1,0
"2932867",0,1
"2939492",1,1
"2942991",0,1
"2943001",0,1
"2945589",1,0
"294702",1,0
"2948645",1,0
"2948647",0,1
"2948688",0,1
"2948774",0,1
"2948807",0,1
"2948876",0,1
"2948901",0,1
"2948935",0,1
"2951390",1,0
"2953972",0,1
"2953978",1,0
"2953988",0,1
"2953997",0,1
"2954006",1,0
"2954012",1,1
"2954025",1,0
"2954053",0,1
"2954054",0,1
"2954056",1,1
"2954057",0,1
"2954064",0,1
"2954068",1,0
"2955228",1,0
"2955246",0,1
"2955291",0,1
"2955309",0,1
"2955324",1,0
"2955335",1,0
"2955336",0,1
"2955342",1,0
"2955349",1,0
"2955354",0,1
"2955362",1,0
"2955374",0,1
"2955380",1,0
"2955385",1,0
"2955390",1,0
"2955391",1,0
"2955417",0,1
"2955427",1,0
"2955443",0,1
"2955491",0,1
"2955496",0,1
"2955502",1,1
"2955504",0,1
"2955514",0,1
"2955515",1,0
"2955538",1,0
"2955545",0,1
"2955553",1,0
"2955563",0,1
"2955595",0,1
"2955606",0,1
"2955634",0,1
"2955645",1,0
"2955700",0,1
"2955701",1,0
"2955705",1,0
"2955706",0,1
"2955719",0,1
"2955723",0,1
"2955739",0,1
"2955751",1,0
"2955755",1,0
"2955762",1,0
"2955777",0,1
"2955880",0,1
"2955893",1,1
"2955894",0,1
"2955895",0,1
"2955947",0,1
"2955950",0,1
"2955958",0,1
"2955962",1,0
"2955964",0,1
"2955965",0,1
"2955966",0,1
"2955971",0,1
"2955972",1,0
"2955973",1,0
"2955974",0,1
"2955979",1,0
"2955980",1,0
"2955997",0,1
"2956010",0,1
"2956039",0,1
"2956042",1,1
"2956045",0,1
"2956047",0,1
"2956052",0,1
"2956054",0,1
"2956057",1,0
"2956060",1,0
"2956069",0,1
"2956075",0,1
"2956076",1,0
"2956080",1,0
"2956084",0,1
"2956087",0,1
"2956088",1,0
"2956089",1,0
"2956090",1,0
"2956091",0,1
"2956093",1,0
"2956099",1,0
"2956102",1,1
"2956117",0,1
"2956119",1,0
"2956120",1,0
"2956126",0,1
"2956132",1,0
"2956136",0,1
"2956142",0,1
"2956191",0,1
"2956196",1,0
"2956206",0,1
"2956223",0,1
"2956259",0,1
"2956260",1,1
"2956264",0,1
"2956269",1,0
"2956297",1,0
"2956310",1,0
"2956338",0,1
"2956345",1,0
"2956355",1,0
"2956365",1,0
"2956393",1,1
"2956433",1,1
"2956440",1,1
"2956442",1,1
"2956443",0,1
"2956455",1,0
"2956464",1,0
"2956465",0,1
"2956466",1,0
"2956469",1,0
"2956477",0,1
"2956498",0,1
"2956535",0,1
"2956543",0,1
"2956560",0,1
"2956563",0,1
"2956565",0,1
"2956570",1,0
"2956572",1,0
"2956573",1,1
"2956574",0,1
"2956578",1,1
"2956635",1,0
"2956637",0,1
"2956639",0,1
"2956645",0,1
"2956650",0,1
"2956655",0,1
"2956658",1,1
"2956659",1,1
"2956660",0,1
"2956661",1,0
"2956664",1,0
"2956665",1,0
"2956667",1,1
"2956679",1,0
"2956681",0,1
"2956682",0,1
"2956683",0,1
"2956687",0,1
"2956692",1,0
"2956695",0,1
"2956696",1,1
"2956699",0,1
"2956700",0,1
"2956707",1,1
"2956710",0,1
"2956712",1,0
"2956829",1,0
"2956830",0,1
"2963127",0,1
"2964608",1,1
"2969106",1,1
"2969597",1,0
"2975050",0,1
"2975533",1,1
"2978125",1,0
"2981351",1,0
"2984142",1,0
"2985323",0,1
"2985325",0,1
"2989766",0,1
"2989768",0,1
"2989770",1,0
"2992719",1,0
"2993654",1,1
"2995234",0,1
"3003729",0,1
"3020829",0,1
"3030530",1,0
"3037457",0,1
"3038077",1,0
"3039167",0,1
"3047353",1,0
"3047354",0,1
"3047355",0,1
"3047685",0,1
"3047704",1,0
"3047750",0,1
"3047751",1,1
"3047764",0,1
"3047765",1,0
"3047777",0,1
"3047794",0,1
"3047810",0,1
"3047831",0,1
"3047859",0,1
"3047947",0,1
"3047953",0,1
"3048149",1,1
"3048150",0,1
"3048172",1,1
"3048181",0,1
"3048195",0,1
"3048204",0,1
"3048228",0,1
"3048240",0,1
"3048266",0,1
"3048268",0,1
"3048275",0,1
"3048326",0,1
"3048334",0,1
"3048345",0,1
"3048365",0,1
"3048375",0,1
"3048426",0,1
"3048435",1,0
"3048436",1,0
"3050247",0,1
"3050262",1,0
"3050267",1,1
"3050270",0,1
"3050276",1,0
"3050285",0,1
"3050287",1,1
"3050296",1,1
"3050302",0,1
"3050309",0,1
"3050310",1,0
"3050312",0,1
"3050314",1,0
"3050320",0,1
"3050326",0,1
"3050328",0,1
"3050337",0,1
"3050339",0,1
"3050346",0,1
"3051115",0,1
"3051421",0,1
"3051996",0,1
"3052000",0,1
"3052045",1,0
"3052132",0,1
"3052175",0,1
"3052206",0,1
"3052207",0,1
"3052209",1,0
"3052254",0,1
"3052255",0,1
"3052265",1,0
"3052279",0,1
"3052299",0,1
"3052319",0,1
"3052330",0,1
"3052348",1,0
"3052384",0,1
"3052419",0,1
"3052435",0,1
"3052450",0,1
"3052569",0,1
"3052575",0,1
"3052617",1,0
"3052827",1,1
"3053610",0,1
"3058374",1,1
"3059731",0,1
"3060014",0,1
"3060030",1,1
"3060068",1,0
"3060303",1,0
"3068322",0,1
"3074082",0,1
"3074101",0,1
"3074130",0,1
"307461",0,1
"327511",0,1
"329381",0,1
"33037",1,1
"340071",0,1
"34084",1,1
"34095",1,0
"345198",0,1
"345201",1,1
"347215",1,0
"347328",0,1
"35762",1,0
"35790",0,1
"358023",0,1
"361",1,0
"362830",0,1
"36344",0,1
"36855",1,1
"373068",1,0
"373212",0,1
"373405",0,1
"373407",0,1
"373996",1,0
"376418",1,0
"37733",0,1
"38322",1,0
"389480",0,1
"39444",0,1
"395331",1,1
"399726",1,1
"400947",0,1
"404583",1,1
"406340",1,0
"407392",0,1
"409316",0,1
"415001",0,1
"417280",0,1
"419435",1,0
"41980",1,1
"42862",0,1
"430531",0,1
"437329",0,1
"44088",0,1
"444163",0,1
"45654",1,0
"458639",1,1
"46254",1,1
"47589",1,0
"477967",1,1
"478807",1,0
"47901",0,1
"485256",1,0
"498741",0,1
"49982",0,1
"518693",1,0
"52996",0,1
"536079",1,0
"56144",0,1
"561996",0,1
"56635",1,0
"573173",0,1
"573591",1,1
"5763",0,1
"58172",0,1
"595605",1,0
"596995",1,0
"62099",0,1
"638660",1,0
"64003",0,1
"647",0,1
"67082",0,1
"67572",1,0
"67760",1,0
"678",0,1
"68242",1,1
"68887",0,1
"691966",1,0
"706422",1,0
"743023",0,1
"74385",0,1
"745410",0,1
"749413",0,1
"753084",1,0
"754004",1,0
"754053",1,0
"754070",0,1
"754075",1,1
"756275",0,1
"75687",0,1
"76343",0,1
"764348",0,1
"768490",0,1
"775",1,0
"801",0,1
"80849",0,1
"80850",1,1
"83612",0,1
"849864",1,0
"85011",1,0
"861045",0,1
"866790",1,0
"87791",1,1
"880162",0,1
"889955",0,1
"913970",0,1
"926474",1,1
"92706",0,1
"932069",1,0
"936902",1,0
"94138",0,1
"96942",0,1
"97195",1,1
"990550",0,1
"994601",0,1
"994696",1,1
"998086",0,1
"999883",1,0
"1002724",0,0
"1003177",0,0
"100379",0,0
"1003836",0,0
"1003891",0,0
"1004049",0,0
"1005056",0,0
"100755",0,0
"1008292",0,0
"100887",0,0
